date,4,13,14,15,33,34,35
2,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
10,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
18,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
25,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
33,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
39,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
41,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
43,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
47,0.9634356674715419,0.9216666666666667,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
49,0.9634356674715419,0.9235950413223141,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
51,0.9634356674715419,0.9255234159779615,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
54,0.9634356674715419,0.9235950413223141,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
55,0.9634356674715419,0.9216666666666667,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
59,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
62,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
63,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
67,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
70,0.9634356674715419,0.9197382920110193,0.9328846153846153,0.9328846153846153,1.1862615587846763,1.0897155361050328,1.0071167532217735
