,date,price
0,1,0.9994285170016192
1,3,1.1367670958869858
2,9,0.9994285170016192
3,11,1.1367670958869858
4,15,1.1367670958869858
5,17,0.9994285170016192
6,21,0.9994285170016192
7,23,1.1367670958869858
8,29,0.9994285170016192
9,31,1.1367670958869858
10,37,0.9994285170016192
11,39,1.1367670958869858
12,45,0.9994285170016192
13,46,1.1367670958869858
14,52,0.9994285170016192
15,54,1.1367670958869858
16,60,0.9994285170016192
17,62,1.1367670958869858
18,63,1.046445476566146
19,68,0.9994285170016192
20,70,1.1367670958869858
21,71,1.046445476566146
22,76,1.0680978064443025
23,82,0.9994285170016192
24,84,1.1367670958869858
25,90,0.9994285170016192
26,92,1.1367670958869858
27,98,0.9994285170016192
28,100,1.1367670958869858
29,106,0.9994285170016192
30,107,1.1367670958869858
31,113,0.9994285170016192
32,115,1.1367670958869858
33,121,0.9994285170016192
34,123,1.1367670958869858
35,129,0.9994285170016192
36,131,1.1367670958869858
37,137,1.0680978064443025
38,143,0.9994285170016192
39,145,1.1367670958869858
40,146,1.1046425939572586
41,151,0.9994285170016192
42,153,1.1367670958869858
43,154,1.1046425939572586
44,159,0.9994285170016192
45,161,1.1207048449221222
46,167,0.9994285170016192
47,168,1.1367670958869858
48,169,1.1046425939572586
49,174,0.9994285170016192
50,176,1.1367670958869858
51,177,1.1046425939572586
52,182,0.9994285170016192
53,184,1.1367670958869858
54,185,1.1046425939572586
55,190,0.9994285170016192
56,191,1.1046425939572586
57,192,1.1367670958869858
58,198,0.9994285170016192
59,199,1.1207048449221222
60,201,1.046445476566146
61,205,0.9994285170016192
62,207,1.1207048449221222
63,208,1.046445476566146
64,213,0.9994285170016192
65,215,1.1207048449221222
66,216,1.046445476566146
67,221,0.9994285170016192
68,222,1.1046425939572586
69,223,1.1367670958869858
70,224,1.046445476566146
71,229,1.0680978064443025
72,230,1.1046425939572586
73,232,1.046445476566146
74,235,0.9994285170016192
75,237,1.1367670958869858
76,238,1.1046425939572586
77,239,1.046445476566146
78,243,0.9994285170016192
79,245,1.1367670958869858
80,246,1.1046425939572586
81,247,1.046445476566146
82,251,0.9327555005238594
83,253,1.1207048449221222
84,255,1.046445476566146
85,259,0.8660824840460997
86,260,1.1367670958869858
87,261,1.1046425939572586
88,263,1.046445476566146
89,266,0.9327555005238594
90,268,1.1367670958869858
91,269,1.0755440352617023
92,274,0.8660824840460997
93,276,1.1367670958869858
94,277,1.0755440352617023
95,281,1.1046425939572586
96,282,0.7994094675683399
97,284,1.1367670958869858
98,285,1.046445476566146
99,289,1.1046425939572586
100,290,1.0014247899665427
101,293,1.046445476566146
102,296,0.8660824840460997
103,297,1.1046425939572586
104,298,1.1367670958869858
105,300,1.046445476566146
106,304,0.8660824840460997
107,305,1.1046425939572586
108,306,1.1367670958869858
109,308,1.046445476566146
110,312,0.9853625390016791
111,314,1.1367670958869858
112,316,1.046445476566146
113,320,0.9853625390016791
114,321,0.8742342792849106
115,324,1.046445476566146
116,327,0.8660824840460997
117,328,1.1046425939572586
118,329,0.8742342792849106
119,330,1.046445476566146
120,335,0.8660824840460997
121,336,1.1046425939572586
122,337,0.8742342792849106
123,338,1.046445476566146
124,342,1.0309506263817243
125,343,0.9994285170016192
126,345,0.8742342792849106
127,346,1.046445476566146
128,350,1.0309506263817243
129,351,0.9994285170016192
130,352,0.8742342792849106
131,354,1.046445476566146
132,358,0.948516555213912
133,360,0.8742342792849106
134,361,1.046445476566146
135,366,0.948516555213912
136,368,0.8742342792849106
137,369,1.046445476566146
138,373,1.0309506263817243
139,374,0.8660824840460997
140,376,0.8742342792849106
141,377,1.046445476566146
142,381,0.9525924528333174
143,382,0.8660824840460997
144,385,1.046445476566146
145,387,0.8660824840460997
146,389,0.9525924528333174
147,392,1.046445476566146
148,395,0.8660824840460997
149,397,0.9525924528333174
150,400,1.0086446365474788
151,403,0.948516555213912
152,405,0.8742342792849106
153,408,1.0109780217338162
154,411,1.0309506263817243
155,412,0.8742342792849106
156,416,1.0109780217338162
157,418,0.8660824840460997
158,419,1.0309506263817243
159,420,0.9426061505093635
160,426,0.8660824840460997
161,427,1.0309506263817243
162,428,0.9419839144596736
163,429,1.1349766209897565
164,434,0.9818530634527918
165,436,0.9426061505093635
166,437,1.1349766209897565
167,442,0.9459801353968315
168,443,1.1349766209897565
169,444,1.0109780217338162
170,448,0.7994094675683399
171,450,0.9525924528333174
172,451,1.0755440450667577
173,456,0.7994094675683399
174,458,0.9525924528333174
175,459,1.0729773213617864
176,464,0.7994094675683399
177,465,1.0309506263817243
178,466,0.8742342792849106
179,467,1.0729773213617864
180,472,0.7994094675683399
181,473,0.9894384366210847
182,474,1.1349766209897565
183,475,1.0109780217338162
184,479,0.7994094675683399
185,481,0.9720543091334837
186,482,1.1349766209897565
187,487,0.7994094675683399
188,489,0.9428321431735567
189,490,1.1349766209897565
190,495,0.9151800469750321
191,497,0.9185722830900875
192,498,1.1349766209897565
193,503,0.9015314577449915
194,505,0.9685592035352136
195,509,0.8660824840460997
196,511,0.9525924528333174
197,512,1.0109780217338162
198,513,1.0592988999702695
199,517,0.8660824840460997
200,519,0.9525924528333174
201,520,1.0109780217338162
202,521,1.1349766209897565
203,525,0.8660824840460997
204,526,1.0309506263817243
205,527,0.8742342792849106
206,528,1.0109780217338162
207,529,1.1349766209897565
208,533,1.0592988999702695
209,534,0.9525924528333174
210,536,1.0109780217338162
211,541,1.0592988999702695
212,542,0.9720543091334837
213,549,1.1349766209897565
214,550,0.9720543091334838
215,556,1.0309506263817243
216,557,1.1349766209897565
