,date,price
0,0,0.9993809229010905
1,2,0.9844560052528036
2,3,1.0363001756682855
3,5,1.0145612000869628
4,10,0.9844560052528036
5,11,1.0179935328451295
6,13,1.0130190593521269
7,14,1.069464429567488
8,18,1.0103926768327054
9,19,0.9996868900219738
10,20,1.0130190593521269
11,22,1.069464429567488
12,24,0.9333525189448655
13,26,1.0360727294619854
14,27,0.9996868900219738
15,28,1.0130190593521269
16,30,1.069464429567488
17,32,0.9333525189448655
18,33,1.0174993799752379
19,34,1.0363001756682855
20,35,0.9999928571428571
21,36,1.0145612000869628
22,38,1.069464429567488
23,40,0.9333525189448655
24,41,1.017470207230916
25,42,1.0293701113879954
26,44,1.0420128148272254
27,48,1.0078709510362838
28,49,1.017470207230916
29,50,1.0062056000434814
30,52,1.069464429567488
31,55,0.9333525189448655
32,56,1.045130167081993
33,57,1.017470207230916
34,58,1.0061954543807523
35,60,1.069464429567488
36,63,0.9333525189448655
37,64,1.0313001871564547
38,66,1.0061954543807523
39,68,1.069464429567488
40,71,0.9333525189448655
41,72,1.0246101497251636
42,74,1.0130190593521269
43,75,1.069464429567488
44,79,1.0078709510362838
45,80,1.0109301381539442
46,81,1.0130190593521269
47,83,1.069464429567488
48,86,0.9333525189448655
49,87,1.0539689973259447
50,88,0.9871110905348965
51,89,1.0130190593521269
52,91,1.069464429567488
53,94,0.9894309778022325
54,95,1.0539689973259447
55,96,0.9263928571428571
56,97,1.0130190593521269
57,99,1.069464429567488
58,102,0.9894309778022325
59,103,1.0114436172649155
60,105,1.155339305941658
61,106,1.069464429567488
62,110,1.0081786569486537
63,111,0.9263928571428571
64,112,1.155339305941658
65,114,1.069464429567488
66,115,0.9330429565101447
67,118,1.0268851914496007
68,119,0.9263928571428571
69,120,1.155339305941658
70,122,1.069464429567488
71,123,0.9330429565101447
72,125,1.017470207230916
73,126,1.0363001756682855
74,127,0.8549642857142857
75,128,1.155339305941658
76,130,1.069464429567488
77,131,0.9330429565101447
78,133,0.9633015667253727
79,134,1.0473549269680196
80,136,1.155339305941658
81,138,1.0539689973259447
82,139,0.9330429565101447
